ag_gspphot_lower,ag_gspphot_upper,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,azero_gspphot_lower,azero_gspphot_upper,b,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,dec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,distance_gspphot_lower,distance_gspphot_upper,duplicated_source,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,ecl_lat,ecl_lon,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,has_epoch_rv,in_andromeda_survey,in_galaxy_candidates,in_qso_candidates,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,l,libname_gspphot,logg_gspphot_lower,logg_gspphot_upper,matched_transits,matched_transits_removed,mh_gspphot_lower,mh_gspphot_upper,new_matched_transits,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,ra_error,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,ref_epoch,rv_amplitude_robust,rv_atm_param_origin,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_method_used,rv_nb_deblended_transits,rv_nb_transits,rv_renormalised_gof,rvs_spec_sig_to_noise,rv_template_fe_h,rv_template_logg,rv_template_teff,rv_time_duration,rv_visibility_periods_used,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,source_id,teff_gspphot_lower,teff_gspphot_upper,vbroad,vbroad_error,vbroad_nb_transits,visibility_periods_used,designation,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_variable_flag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,ruwe,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"null","null","142.30693","1.3704089","0.5930279","0.11490104","17","4","138","0","142","95","false","3.5304444","null","null","-5.82378849399085","1.2655907e-9","2.933401e-8","0.9999965","1.410336","-0.62909","-0.87066233","0.42661783","0.16619083","null","null","false","null","null","-1.2631219314380797","84.03409315582984","null","null","null","false","false","false","false","0","0","0.065061964","76.99981","184.49844852935558","null","null","null","18","0","null","null","11","null","0.26918423","0.46529242","0.16841061","-0.33239034","53.061873999380836","8.80423","6.0268617","0","0","13","1.2065511","112.85312939220613","1.0757909","104.90248","140","0","83.10119614892493","9.3742485","8.864839","0","0","18","2.0823295","-0.017266616","-0.54906803","-0.007586393","1.5290546","0.2669282","-0.7813575","1.8931048","484164213","0.4861373","0.71273583","-0.4894307","-0.34744555","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-90.33257","14.601931","-29.629673","26.35445","0.23261766","0.65732443","0.36962909","0.3705197","1636148068921376800","3403818864060644224","null","null","null","null","null","12","Gaia DR3 3403818864060644224","83.56324985190558","22.042956308502706","0.5223418178179884","1.9404622","-1.142153577611547","2.0523999","-1.7411438316343897","1.407045","20.556084","21.026587","19.948877","NOT_AVAILABLE","1.0777092","0.47050285","0.60720634","null","null","1.0045499","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.7457","0.7577","277.11325","0.010045592","0.089822344","0.64730626","29","2","242","0","244","31","false","0.045302834","0.8853","0.899","-5.837123147438682","5.1028035e-13","1.02159255e-13","0.99998647","0.015633604","-0.38172817","-0.81386214","0.5796188","null","659.0078","683.141","false","0.4085","0.4151","-1.2603272680401407","84.01711276048455","12.227278","0.09377571","11","false","false","false","false","0","0","0.057236932","176.98767","184.48752041960253","A","4.0631","4.0864","31","0","-1.0841","-1.0569","16","1.516482","79.19231","0.33961135","-0.10751866","null","54711.284091756184","38.434536","1423.4928","0","0","31","1.2229977","110356.3100109716","29.99745","3678.8564","243","0","80254.22301789635","38.990658","2058.2937","0","0","31","15.714193","null","-0.674125","null","null","null","-0.64909625","0.020496435","409038537","0.45946854","0.5888912","-0.46935865","null","2016","null","222","null","16.659298","2","4","15","null","null","-0.5","4","6250","722.3426","11","-20.390862","16.912334","-12.697062","33.40805","0.27117884","0.5826946","0.14366205","0.41069484","1636148068921376800","3403819070220771328","6339.1226","6366.143","null","null","null","16","Gaia DR3 3403819070220771328","83.54481826536104","22.04498989267393","1.414395095650272","0.01786026","3.1798802360813068","0.027492905","-15.389095033671476","0.017440397","13.080374","13.49335","12.486726","NOT_AVAILABLE","1.0066242","0.41297626","0.59364796","-1.4582458","2.0515432","1.0284586","0","true","true","false","false","true","true","6350.7563","4.0731","-1.0705","672.2446","0.8914","0.751","0.4114"
"null","null","188.59325","2.025535","0.9960274","0.06839324","19","0","160","0","160","95","false","3.6201575","null","null","-5.830401571108775","6.2355268e-9","3.0270854e-8","0.99999636","1.2645833","-0.3332049","-0.852508","0.5317965","0.053079367","null","null","false","null","null","-1.2556993823848739","84.02220816191445","null","null","null","false","false","false","false","0","0","0.094927184","177.94588","184.48603341499108","null","null","null","19","0","null","null","12","null","0.18798506","0.17862044","-0.17384456","-0.26171055","68.68037238798175","21.7729","3.1543972","1","0","8","2.1460214","101.32708679553168","0.8921855","113.57177","158","0","148.76972387980823","11.316095","13.146736","0","0","15","2.301969","0.14060752","-0.55532384","0.1092376","1.0555065","0.2389502","-0.5895707","2.1618538","645302063","0.67591214","0.4664933","-0.6105556","-0.22932379","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.71402824","13.531066","11.13988","26.516104","0.474674","0.64318997","0.06342984","0.31362152","1636148068921376800","3403819070219075072","null","null","null","null","null","11","Gaia DR3 3403819070219075072","83.55008559880241","22.049840925488592","0.3383745868610841","1.8000078","-1.8399159072265152","2.0658793","-1.3833910624562473","1.3544633","20.673054","20.74646","19.316608","NOT_AVAILABLE","1.4298515","0.07340622","1.3564453","null","null","1.0017331","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.616","0.6949","317.65076","0.13439414","0.64086574","2.2898238","31","3","255","0","258","31","false","0.24015032","0.777","0.8732","-5.828719741066504","5.506462e-13","1.0273718e-13","0.99999696","0.08345652","-0.41818196","-0.82140154","0.5986986","null","877.6964","945.6282","false","0.338","0.3814","-1.2521761686974338","84.02212585058616","null","null","null","false","false","false","false","0","0","0.0724189","2.8357725","184.48292034050925","MARCS","4.6824","4.7319","33","0","-2.1369","-1.8505","18","1.4462831","4.3192534","0.34206817","-0.10476161","null","1337.83978390156","15.194572","88.04722","0","0","29","1.2655083","3102.965425857334","3.2100418","966.6433","252","0","2588.9888283955897","11.024523","234.83908","0","0","30","0.23161271","null","-0.70841515","null","null","null","-0.6910016","0.103324406","1347875178","0.31401923","0.61473495","-0.5164532","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-35.78855","17.656223","-20.42861","32.651337","0.20534553","0.5988804","0.15633906","0.40355462","1636148068921376800","3403819070220769152","5116.168","5228.546","null","null","null","16","Gaia DR3 3403819070220769152","83.54982699967005","22.053356940182415","0.3733725591226019","0.086443774","-0.10781830813120438","0.14333226","-0.20498697910121044","0.09364986","16.957924","17.522532","16.21507","NOT_AVAILABLE","1.3074608","0.5646076","0.74285316","null","null","1.1027546","0","true","false","false","false","true","true","5175.8833","4.7066","-1.9838","911.8632","0.829","0.6587","0.3616"
"null","null","195.41733","1.2021858","0.39100128","1.7978235","19","0","157","0","157","95","false","3.5954158","null","null","-5.828138102634718","1.1530588e-9","2.6268115e-8","0.99997735","1.2784297","-0.41648144","-0.857187","0.4645397","-0.056622885","null","null","false","null","null","-1.2627711132278998","84.02887613708563","null","null","null","false","false","false","false","0","0","0.039825626","9.13322","184.49553381214776","null","null","null","19","0","null","null","12","null","-0.011332879","0.33403543","0.19551724","-0.19621395","68.62219107638127","12.484421","5.496626","0","0","14","1.6443706","112.77750010111848","0.92965394","121.31127","156","0","116.8258150963015","9.022814","12.947825","0","0","18","3.2343857","0.22034079","-0.61301696","-0.023617921","1.4316978","0.23416841","-0.70866925","1.7064072","785809241","0.090454586","0.5766872","-0.47271168","-0.007529386","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-20.168976","18.231707","-5.347704","22.61358","0.25660723","0.79103243","0.31150633","0.41379237","1636148068921376800","3403819070219076608","null","null","null","null","null","11","Gaia DR3 3403819070219076608","83.55761149037139","22.04307403217902","-0.01951224427452527","1.7217377","2.2016397973776356","2.228442","2.369395195337419","1.3679732","20.55681","20.747381","19.579048","NOT_AVAILABLE","1.168333","0.19057083","0.9777622","null","null","1.1029353","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.9183","0.993","204.1016","0","0","-1.5128747","28","0","232","0","232","31","false","0.16740172","1.1378","1.226","-5.829424894002603","6.306442e-11","1.02086295e-13","0.9999937","0.06111628","-0.3843166","-0.8205389","0.5295266","null","829.3919","907.0165","false","0.5028","0.5431","-1.2570680116332567","84.0241197652334","null","null","null","false","false","false","false","0","0","0.060495563","2.8562322","184.48818268912328","MARCS","4.6554","4.6882","30","0","-1.0068","-0.812","16","1.4572989","7.4072","0.28983524","0.043226726","null","2557.6878629774924","15.798561","161.89372","0","0","30","1.2523134","5961.460158607972","3.2088711","1857.806","231","0","4907.928400061693","13.628474","360.1231","2","0","29","2.102656","null","-0.67939305","null","null","null","-0.74453497","0.08184018","835430395","0.3732565","0.6214992","-0.42065457","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-21.890606","19.725725","-16.739647","29.395678","0.23664394","0.68760043","0.1438145","0.41010264","1636148068921376800","3403819070220769792","5670.883","5819.222","null","null","null","15","Gaia DR3 3403819070220769792","83.55221147668887","22.04855906759075","0.48455332148750485","0.06541653","-1.741033971882039","0.10045819","-1.1789667508905373","0.06491759","16.248985","16.818924","15.52065","NOT_AVAILABLE","1.298274","0.56993866","0.7283354","null","null","0.92841136","0","true","false","false","false","true","true","5744.1133","4.673","-0.909","860.4422","1.1816","0.9552","0.5229"
"null","null","144.88104","3.0738504","1.4534249","1.6749562","15","2","123","0","125","3","false","8.678661","null","null","-5.825571899965098","0.00005061584","0.00061999855","0.99816656","2.808311","null","null","null","null","null","null","false","null","null","-1.257895952229009","84.02903792093618","null","null","null","false","false","false","false","0","0","0.012461995","131.32942","184.49136401998564","null","null","null","15","0","null","null","9","null","null","null","null","null","70.40192893333214","12.408616","5.6736326","1","0","14","1.6254947","92.83537547154953","1.199476","77.396614","124","0","80.50148637470372","11.414996","7.052257","1","0","14","null","null","null","null","null","null","-0.86040115","4.0344434","1319967583","null","null","null","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","11.337929","17.591358","20.53299","20.219723","0.25367185","0.813436","0.05926788","0.4401505","1636148068921376800","3403819070219072768","null","null","null","null","null","9","Gaia DR3 3403819070219072768","83.55755100944197","22.04795155342587","null","null","null","null","null","null","20.768084","20.719582","19.983385","NOT_AVAILABLE","0.7361965","-0.04850197","0.7846985","null","null","null","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","177.92418","4.2538795","3.7830615","3.0040834","15","1","130","0","131","3","false","7.941349","null","null","-5.823435489195533","0.0000045835463","0.000009414445","0.99980885","2.4053128","null","null","null","null","null","null","false","null","null","-1.2600177711507743","84.03271903680616","null","null","null","false","false","false","false","0","0","0.09091878","105.6806","184.49505485003579","null","null","null","15","0","null","null","7","null","null","null","null","null","47.34656371748364","11.651498","4.0635605","0","0","9","1.9636092","89.18159301849632","1.1495081","77.58239","121","0","127.77123125418733","10.982615","11.633953","0","0","11","null","null","null","null","null","null","-0.8460492","3.144454","1640576081","null","null","null","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-8.491246","19.759712","-5.148675","27.167686","0.30550987","0.76193","0.25151542","0.3725689","1636148068921376800","3403819448176194432","null","null","null","null","null","10","Gaia DR3 3403819448176194432","83.56161978870595","22.04599609447662","null","null","null","null","null","null","20.811678","21.150322","19.481813","NOT_AVAILABLE","1.6685085","0.33864403","1.3298645","null","null","null","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.4195","0.5459","264.2978","0","0","0.057314202","30","0","257","0","257","31","false","0.21127701","0.567","0.7335","-5.8216167911097365","5.192495e-13","1.02240956e-13","0.99997866","0.07475452","-0.4545052","-0.76711184","0.44246015","null","625.1895","680.2866","false","0.2241","0.2912","-1.2572742153195513","84.03324197560963","null","null","null","false","false","false","false","0","0","0.025536546","16.440636","184.4929242427459","PHOENIX","4.7052","4.7463","33","0","-0.7","-0.5476","19","1.3891554","14.037822","0.37308168","-0.12858151","null","961.4061997902577","18.557423","51.8071","0","0","29","1.2793338","2712.6384095409376","2.1814618","1243.4957","257","0","2508.9639383799436","10.929145","229.56636","0","0","30","10.510245","null","-0.5845135","null","null","null","-0.55019295","0.095790036","1048356879","0.334675","0.45892614","-0.40265408","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-28.207106","14.301266","-18.023973","31.151056","0.2592715","0.5894363","0.1694934","0.36016694","1636148068921376800","3403819448178430080","4262.3223","4372.054","null","null","null","15","Gaia DR3 3403819448178430080","83.56205123020504","22.048760243203805","1.3070248603848482","0.09310739","8.170961088946536","0.13413218","-6.610646388078363","0.08222269","17.103888","17.881275","16.249159","NOT_AVAILABLE","1.6321163","0.7773876","0.8547287","null","null","1.0012305","0","true","false","false","false","true","true","4312.086","4.725","-0.6232","652.5314","0.6418","0.4763","0.2541"
"1.7716","1.8087","249.63303","0","0","-1.2209516","32","1","272","0","273","31","false","0.09855308","2.0105","2.0498","-5.823939389298204","5.096368e-13","1.02031454e-13","0.9999993","0.03428484","-0.4267901","-0.77594924","0.47566894","null","2241.1985","2327.964","false","0.9568","0.9769","-1.2550965845375552","84.02931411927005","null","null","null","false","false","false","false","0","0","0.048183225","2.7118661","184.4890613634352","A","4.2745","4.32","34","0","-0.5922","-0.5289","19","1.5133265","5.117623","0.36631206","-0.11646787","null","5644.416961016465","18.835762","299.66492","1","0","28","1.2204645","11427.27729943975","3.8144226","2995.8079","272","0","8302.1691375042","12.684193","654.5288","1","0","30","0.11924351","null","-0.6316399","null","null","null","-0.5879116","0.043590046","838516143","0.33559948","0.48347118","-0.39054102","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-27.875467","17.004616","-16.336271","31.883263","0.23549104","0.60529757","0.15214017","0.39364114","1636148068921376800","3403819448177890304","9060.007","9229.598","null","null","null","16","Gaia DR3 3403819448177890304","83.55771380119633","22.050760457471352","0.2094968202875924","0.040936355","-0.0014367815042450618","0.061893247","0.1192348541022674","0.03848804","15.54251","15.959495","14.949917","NOT_AVAILABLE","1.0095778","0.41698456","0.5925932","null","null","0.9464063","0","true","false","false","false","true","true","9125.232","4.2955","-0.5673","2283.0127","2.0264","1.7864","0.9648"
