source_id,hip_source_id,angular_distance,score,xm_flag
946818432234294016,34752,0.002339252,15.733541940606269,8
767158369693232384,56034,0.005836511,16.716658695640575,8
945133155787194880,31771,0.006009713,11.430210468774334,8
1965171945678382208,105102,0.007313979,12.415012745042135,8
368641514078070016,3231,0.001168961,17.92662806497694,8
2109423915567300992,90191,0.003061293,16.002248809417964,8
1071133340038904320,46977,0.004429362,16.974809463516788,8
532462149551387776,7078,0.026364053,6.914340450705473,8
2251191616254289152,97433,0.009183891,14.42903727919392,8
2272185759996420992,106032,0.20841298,6.951416335062687,16
533842792557160576,8016,0.003301811,15.24291591455975,8
1344503094987064192,87563,0.008533703,6.276603500562682,8
188771135583573504,24813,0.002755121,14.576866524536937,8
1932278646577186688,112031,0.018697063,9.010244217411403,72
1920585924529574144,116354,0.001951438,17.589274722568877,8
813089746389964032,47300,0.006545813,10.987715789544442,72
2067518817314952576,100453,0.0728894,7.220324625888758,16
1389564345668389120,76534,0.00392317,15.568000438268504,8
777254360337133312,53721,0.005007528,17.282238122861095,8
1524913024458144256,64844,0.00593674,13.95947887849456,8
1536314925675920512,59831,0.00690073,14.504144946942443,8
948592288087009792,35907,0.002274165,16.695418581781922,8
344400959177254144,8814,0.002498294,16.47215069581973,8
1525669763335299712,64355,0.000674642,20.601111453806645,8
1954418481436816000,107097,0.001966675,13.570599868157991,8
1389780502781841536,75973,0.007734662,6.994904194109864,8
1534118032724512128,61692,0.001401139,17.9122473332935,8
948509515477490560,35341,0.004998929,14.59677719885048,8
383275940831929728,1086,0.002780037,15.621092206621595,8
806628225792165888,48833,0.008586342,8.328973454853369,8
1966525478846883200,107162,0.63831055,3.1982214786618477,16
375010813139050368,3881,0.00636562,14.767676123715537,8
201261278441958656,23767,0.023683364,9.473498958826012,8
1534011998572555776,61317,0.007098031,15.183047908220047,8
1924499223851942272,115065,0.041621353,9.364400650217679,72
951619690275198720,32844,0.00497384,14.63692103182572,8
195012444618313856,25048,0.005191896,14.248331160916639,8
1932994222486995968,112242,0.004046815,7.681543457903775,8
804819941486568576,50687,0.011419323,11.0316039518343,72
1381119031215320576,80704,0.029476019,3.5701092851641283,8
339238064891072896,10753,0.001590301,17.331343685894563,8
373069831518646528,5493,0.002889709,14.606844419290718,8
1384195086792268800,77760,0.003954956,16.301075299699807,8
958039566870687488,31832,0.007340356,13.300565224329622,8
1535113503063938944,60467,0.007083803,12.464515163162435,8
1384384649468452224,77986,0.001594773,18.020865887767265,8
1925017677944306176,115755,0.00146593,17.43088672760641,8
961247873083084800,28823,0.022750953,8.917513341874825,72
252319815291346304,21238,0.003770982,6.348267020181891,8
805878358863149952,50485,0.002246132,13.671633805441534,8
252320021449765888,21242,0.004314854,11.866816669906063,8
1981881498752967552,111104,0.010613217,5.601703352831917,8
1384603383563154304,77907,0.006015374,15.051456140286154,8
771938908811942144,56148,0.002059305,16.93697444124006,8
781696249874547840,53295,0.003143706,17.702916236800533,8
772751550983964928,56770,0.005707513,16.5551923698211,8
913924583384303872,43531,0.002933012,17.16871470218798,8
205499655242974464,23416,0.01570678,8.453517309133778,8
2106630885454013184,92862,0.009587688,13.60201476364451,8
242098652120143104,15338,0.009014649,13.233219366397115,8
2067050940754838656,102843,0.001445124,15.79625159082581,8
351761949008224512,10340,0.61591434,5.8802857113834195,16
1982252790090609152,111944,0.00272432,15.362723608409443,8
340647020322856192,12768,0.002240983,16.473731588067466,8
1926476042681491712,116805,0.008942915,13.260898878947565,8
350442122738958336,7719,0.22919025,6.946495257543538,72
2162953368584828032,103089,0.06704408,8.960001962454701,72
1493793375056918016,71618,0.012507112,10.889911620660989,8
779106556394253824,54539,0.007176767,16.77690021561585,8
964447005240879872,32173,0.003223765,16.132325903320453,8
1386158505321789696,79101,0.024915151,12.611084484806401,8
2205279584096889984,111797,0.023609105,7.8735481199282855,72
2205331879619852032,111701,0.001211134,16.172409308380846,8
431696822314371456,531,0.047326177,7.605500009704383,72
1092230803512999424,42527,0.005010044,15.134723056306068,8
2161275788716592256,89348,0.014034961,7.019787218164497,8
1635100685313855488,81660,0.006212678,15.2802346001911,8
2218144110660778368,108917,0.072587624,6.416661506361732,8
2247463722077719296,98658,0.000831282,18.232364343582503,8
1666126326468433280,65603,0.000989993,19.58676568580783,8
2247469838114355200,98583,0.002508188,15.70619784908646,8
